istat_code,municipality_name,population_2025,population_0_14_2025,population_15_64_2025,population_65_plus_2025,population_2019,population_0_14_2019,population_15_64_2019,population_65_plus_2019,population_change_absolute,population_change_percent,share_65_plus_2019,share_65_plus_2025,population_comparability
058004,Allumiere,3787,430,2330,1027,3969.0,489.0,2541.0,939.0,-182.0,-4.5855379188712515,23.658352229780803,27.119091629257987,comparable_on_2025_geography
006192,Alluvioni Piovera,1584,142,967,475,1727.0,171.0,1070.0,486.0,-143.0,-8.280254777070063,28.14128546612623,29.987373737373733,comparable_on_2025_geography
016005,Almè,5527,603,3421,1503,5526.0,664.0,3440.0,1422.0,1.0,0.018096272167933407,25.732899022801302,27.19377600868464,comparable_on_2025_geography
016006,Almenno San Bartolomeo,6551,902,4342,1307,6291.0,987.0,4238.0,1066.0,260.0,4.132888253059927,16.9448418375457,19.95115249580217,comparable_on_2025_geography
016007,Almenno San Salvatore,5502,572,3463,1467,5704.0,721.0,3629.0,1354.0,-202.0,-3.541374474053296,23.73772791023843,26.663031624863688,comparable_on_2025_geography
001006,Almese,6297,697,3917,1683,6406.0,806.0,4032.0,1568.0,-109.0,-1.7015298157976897,24.477052763034653,26.727012863268225,comparable_on_2025_geography
024003,Alonte,1561,186,1077,298,1624.0,235.0,1147.0,242.0,-63.0,-3.8793103448275863,14.901477832512317,19.0903267136451,comparable_on_2025_geography
025072,Alpago,6621,717,4101,1803,6856.0,827.0,4347.0,1682.0,-235.0,-3.427654609101517,24.53325554259043,27.23153602174898,comparable_on_2025_geography
001007,Alpette,248,17,144,87,246.0,20.0,149.0,77.0,2.0,0.8130081300813009,31.300813008130078,35.08064516129033,comparable_on_2025_geography
001008,Alpignano,16494,1704,9955,4835,16991.0,1933.0,10565.0,4493.0,-497.0,-2.9250779824613033,26.44341121770349,29.31368982660361,comparable_on_2025_geography
033002,Alseno,4744,583,2954,1207,4666.0,565.0,2971.0,1130.0,78.0,1.6716673810544362,24.217745392198886,25.44266441821248,comparable_on_2025_geography
013006,Alserio,1407,193,953,261,1263.0,179.0,863.0,221.0,144.0,11.401425178147269,17.49802058590657,18.550106609808104,comparable_on_2025_geography
072004,Altamura,70163,10185,46603,13375,70008.0,11241.0,47124.0,11643.0,155.0,0.22140326819792022,16.630956462118615,19.06275387312401,comparable_on_2025_geography
009005,Altare,1908,189,1139,580,2000.0,200.0,1166.0,634.0,-92.0,-4.6,31.7,30.398322851153043,comparable_on_2025_geography
022235,Altavalle,1647,205,1007,435,1615.0,214.0,993.0,408.0,32.0,1.9814241486068114,25.263157894736842,26.41165755919854,comparable_on_2025_geography
013253,Alta Valle Intelvi,3151,347,2003,801,2920.0,328.0,1860.0,732.0,231.0,7.910958904109588,25.068493150684933,25.420501428118058,comparable_on_2025_geography
033049,Alta Val Tidone,2908,225,1616,1067,3005.0,233.0,1696.0,1076.0,-97.0,-3.2279534109816974,35.80698835274542,36.691884456671254,comparable_on_2025_geography
064002,Altavilla Irpina,3857,463,2410,984,4105.0,532.0,2664.0,909.0,-248.0,-6.041412911084044,22.143727161997564,25.51205600207415,comparable_on_2025_geography
082004,Altavilla Milicia,8935,1295,5789,1851,8342.0,1301.0,5471.0,1570.0,593.0,7.108607048669384,18.820426756173582,20.71628427532177,comparable_on_2025_geography
006007,Altavilla Monferrato,382,25,239,118,429.0,40.0,251.0,138.0,-47.0,-10.955710955710956,32.16783216783217,30.89005235602094,comparable_on_2025_geography
065005,Altavilla Silentina,7035,886,4516,1633,7024.0,891.0,4629.0,1504.0,11.0,0.15660592255125283,21.4123006833713,23.212508884150676,comparable_on_2025_geography
024004,Altavilla Vicentina,11776,1388,7928,2460,11960.0,1754.0,8060.0,2146.0,-184.0,-1.5384615384615385,17.94314381270903,20.889945652173914,comparable_on_2025_geography
109001,Altidona,3748,519,2424,805,3459.0,506.0,2295.0,658.0,289.0,8.355015900549292,19.02283897080081,21.47812166488794,comparable_on_2025_geography
078008,Altilia,681,72,453,156,693.0,69.0,480.0,144.0,-12.0,-1.7316017316017316,20.77922077922078,22.90748898678414,comparable_on_2025_geography
069001,Altino,2997,438,1889,670,3100.0,494.0,1940.0,666.0,-103.0,-3.3225806451612905,21.483870967741936,22.35568902235569,comparable_on_2025_geography
024005,Altissimo,2146,290,1409,447,2210.0,349.0,1467.0,394.0,-64.0,-2.8959276018099547,17.828054298642535,20.829450139794968,comparable_on_2025_geography
026001,Altivole,7078,1041,4571,1466,6970.0,1139.0,4553.0,1278.0,108.0,1.5494978479196557,18.335724533715926,20.712065555241594,comparable_on_2025_geography
004005,Alto,157,19,107,31,129.0,15.0,85.0,29.0,28.0,21.705426356589147,22.48062015503876,19.745222929936308,comparable_on_2025_geography
082005,Altofonte,9701,1354,6221,2126,9969.0,1555.0,6503.0,1911.0,-268.0,-2.6883338348881534,19.169425218176347,21.915266467374497,comparable_on_2025_geography
078009,Altomonte,4037,484,2521,1032,4244.0,541.0,2757.0,946.0,-207.0,-4.877474081055608,22.29029217719133,25.56353728015853,comparable_on_2025_geography
046001,Altopascio,16099,2233,10573,3293,15517.0,2431.0,10077.0,3009.0,582.0,3.7507250112779533,19.39163498098859,20.454686626498543,comparable_on_2025_geography
022236,Altopiano della Vigolana,5156,720,3331,1105,5117.0,778.0,3401.0,938.0,39.0,0.7621653312487786,18.331053351573185,21.43134212567882,comparable_on_2025_geography
037062,Alto Reno Terme,7066,761,4273,2032,6920.0,811.0,4173.0,1936.0,146.0,2.1098265895953756,27.976878612716767,28.75742994622134,comparable_on_2025_geography
002170,Alto Sermenza,134,5,73,56,157.0,10.0,84.0,63.0,-23.0,-14.64968152866242,40.12738853503185,41.7910447761194,comparable_on_2025_geography
055003,Alviano,1330,116,833,381,1444.0,148.0,923.0,373.0,-114.0,-7.894736842105263,25.83102493074792,28.64661654135338,comparable_on_2025_geography
061003,Alvignano,4454,573,2820,1061,4692.0,631.0,2973.0,1088.0,-238.0,-5.072463768115942,23.18840579710145,23.821284238886395,comparable_on_2025_geography
060004,Alvito,2469,213,1502,754,2606.0,237.0,1615.0,754.0,-137.0,-5.257099002302379,28.933231005372217,30.538679627379505,comparable_on_2025_geography
016008,Alzano Lombardo,13439,1559,8686,3194,13499.0,1889.0,8620.0,2990.0,-60.0,-0.4444773686939773,22.14978887324987,23.76664930426371,comparable_on_2025_geography
006008,Alzano Scrivia,357,37,227,93,349.0,37.0,231.0,81.0,8.0,2.292263610315186,23.20916905444126,26.05042016806723,comparable_on_2025_geography
013007,Alzate Brianza,4834,520,3123,1191,4902.0,680.0,3175.0,1047.0,-68.0,-1.38718890248878,21.358629130966953,24.637980968142326,comparable_on_2025_geography
065006,Amalfi,4610,450,2879,1281,4947.0,566.0,3179.0,1202.0,-337.0,-6.812209419850414,24.29755407317566,27.78741865509761,comparable_on_2025_geography
109002,Amandola,3222,297,1959,966,3485.0,320.0,2225.0,940.0,-263.0,-7.546628407460545,26.97274031563845,29.981378026070765,comparable_on_2025_geography
078010,Amantea,13844,1647,8924,3273,13956.0,1711.0,9314.0,2931.0,-112.0,-0.8025222126683863,21.001719690455715,23.642010979485697,comparable_on_2025_geography
030002,Amaro,837,99,537,201,862.0,115.0,560.0,187.0,-25.0,-2.9002320185614847,21.69373549883991,24.014336917562723,comparable_on_2025_geography
079003,Amaroni,1637,183,946,508,1770.0,216.0,1080.0,474.0,-133.0,-7.514124293785311,26.779661016949152,31.03237629810629,comparable_on_2025_geography
060005,Amaseno,4075,505,2584,986,4278.0,556.0,2774.0,948.0,-203.0,-4.74520804114072,22.159887798036465,24.196319018404907,comparable_on_2025_geography
079004,Amato,778,108,486,184,797.0,98.0,526.0,173.0,-19.0,-2.3839397741530743,21.706398996235883,23.65038560411311,comparable_on_2025_geography
057002,Amatrice,2181,201,1246,734,2423.0,230.0,1434.0,759.0,-242.0,-9.987618654560462,31.32480396203054,33.65428702430078,comparable_on_2025_geography
016009,Ambivere,2343,292,1533,518,2362.0,316.0,1554.0,492.0,-19.0,-0.8044030482641829,20.829805249788315,22.10840802390098,comparable_on_2025_geography
022237,Amblar-Don,555,90,326,139,530.0,82.0,328.0,120.0,25.0,4.716981132075472,22.641509433962266,25.045045045045043,comparable_on_2025_geography
011001,Ameglia,4262,363,2577,1322,4318.0,419.0,2590.0,1309.0,-56.0,-1.2968967114404817,30.314960629921263,31.018301267010795,comparable_on_2025_geography
055004,Amelia,11474,1228,6924,3322,11499.0,1339.0,7113.0,3047.0,-25.0,-0.21741020958344204,26.497956344029916,28.952414153738886,comparable_on_2025_geography
078011,Amendolara,2618,268,1571,779,2886.0,277.0,1860.0,749.0,-268.0,-9.286209286209287,25.952875952875953,29.75553857906799,comparable_on_2025_geography
003002,Ameno,874,83,488,303,951.0,80.0,614.0,257.0,-77.0,-8.096740273396424,27.024185068349105,34.66819221967963,comparable_on_2025_geography
062002,Amorosi,2645,289,1673,683,2730.0,322.0,1727.0,681.0,-85.0,-3.1135531135531136,24.945054945054945,25.822306238185256,comparable_on_2025_geography
030003,Ampezzo,891,66,508,317,974.0,91.0,548.0,335.0,-83.0,-8.521560574948666,34.394250513347025,35.57800224466891,comparable_on_2025_geography
063004,Anacapri,6757,796,4441,1520,6939.0,933.0,4587.0,1419.0,-182.0,-2.622856319354374,20.44963251188932,22.495190173153766,comparable_on_2025_geography
060006,Anagni,20616,2505,13054,5057,21187.0,2864.0,13596.0,4727.0,-571.0,-2.695048850710341,22.31085099353377,24.52949165696546,comparable_on_2025_geography
067002,Ancarano,1862,234,1184,444,1874.0,247.0,1207.0,420.0,-12.0,-0.6403415154749199,22.411953041622198,23.8453276047261,comparable_on_2025_geography
042002,Ancona,99533,10998,61963,26572,99307.0,11930.0,61345.0,26032.0,226.0,0.2275771093679197,26.213660668432237,26.696673465081933,comparable_on_2025_geography
079005,Andali,596,43,352,201,689.0,56.0,399.0,234.0,-93.0,-13.497822931785198,33.9622641509434,33.7248322147651,comparable_on_2025_geography
022005,Andalo,1220,149,791,280,1104.0,168.0,713.0,223.0,116.0,10.507246376811594,20.19927536231884,22.950819672131146,comparable_on_2025_geography
014003,Andalo Valtellino,602,87,354,161,562.0,75.0,361.0,126.0,40.0,7.11743772241993,22.419928825622776,26.744186046511626,comparable_on_2025_geography
001009,Andezeno,1995,255,1229,511,2004.0,278.0,1252.0,474.0,-9.0,-0.4491017964071856,23.652694610778443,25.6140350877193,comparable_on_2025_geography
009006,Andora,7239,668,4360,2211,7329.0,791.0,4440.0,2098.0,-90.0,-1.2279983626688498,28.62600627643608,30.542892664732697,comparable_on_2025_geography
096002,Andorno Micca,3041,275,1781,985,3127.0,305.0,1882.0,940.0,-86.0,-2.750239846498241,30.06076111288775,32.390660966787244,comparable_on_2025_geography
075005,Andrano,4435,456,2652,1327,4731.0,512.0,3012.0,1207.0,-296.0,-6.256605368843796,25.512576622278587,29.92108229988726,comparable_on_2025_geography
001010,Andrate,466,44,288,134,497.0,61.0,303.0,133.0,-31.0,-6.237424547283702,26.76056338028169,28.75536480686695,comparable_on_2025_geography
093001,Andreis,246,19,131,96,253.0,26.0,130.0,97.0,-7.0,-2.766798418972332,38.3399209486166,39.02439024390244,comparable_on_2025_geography
064003,Andretta,1647,133,1035,479,1801.0,165.0,1122.0,514.0,-154.0,-8.550805108273181,28.53970016657413,29.083181542197934,comparable_on_2025_geography
110001,Andria,96750,12746,64117,19887,98712.0,14632.0,66519.0,17561.0,-1962.0,-1.987600291757841,17.790136964097577,20.55503875968992,comparable_on_2025_geography
021002,Andriano/Andrian,1056,161,691,204,1032.0,172.0,680.0,180.0,24.0,2.3255813953488373,17.441860465116278,19.318181818181817,comparable_on_2025_geography
090004,Anela,561,47,323,191,620.0,59.0,361.0,200.0,-59.0,-9.516129032258064,32.25806451612903,34.046345811051694,comparable_on_2025_geography
017005,Anfo,436,35,253,148,482.0,61.0,282.0,139.0,-46.0,-9.54356846473029,28.838174273858918,33.94495412844037,comparable_on_2025_geography
012003,Angera,5329,509,3174,1646,5417.0,601.0,3231.0,1585.0,-88.0,-1.6245154144360348,29.259737862285395,30.88759617188966,comparable_on_2025_geography
051001,Anghiari,5411,576,3164,1671,5525.0,612.0,3271.0,1642.0,-114.0,-2.0633484162895925,29.71945701357466,30.881537608575126,comparable_on_2025_geography
023003,Angiari,2530,356,1623,551,2278.0,337.0,1467.0,474.0,252.0,11.06233538191396,20.807726075504828,21.77865612648221,comparable_on_2025_geography
017006,Angolo Terme,2338,240,1411,687,2353.0,266.0,1498.0,589.0,-15.0,-0.6374840628984276,25.031874203144923,29.38408896492729,comparable_on_2025_geography
065007,Angri,34220,5151,22607,6462,33901.0,5634.0,22642.0,5625.0,319.0,0.9409751924721984,16.59243090174331,18.883693746347166,comparable_on_2025_geography
001011,Angrogna,804,76,516,212,862.0,112.0,541.0,209.0,-58.0,-6.728538283062645,24.245939675174014,26.368159203980102,comparable_on_2025_geography
058005,Anguillara Sabazia,19038,2369,12410,4259,19095.0,2773.0,12709.0,3613.0,-57.0,-0.2985074626865672,18.921183555904687,22.37104737892636,comparable_on_2025_geography
028004,Anguillara Veneta,4106,393,2513,1200,4301.0,450.0,2721.0,1130.0,-195.0,-4.533829342013485,26.272959776796096,29.22552362396493,comparable_on_2025_geography
019003,Annicco,1994,222,1238,534,2019.0,232.0,1258.0,529.0,-25.0,-1.2382367508667658,26.201089648340766,26.78034102306921,comparable_on_2025_geography
097003,Annone di Brianza,2270,276,1440,554,2298.0,342.0,1453.0,503.0,-28.0,-1.2184508268059182,21.888598781549174,24.405286343612335,comparable_on_2025_geography
027001,Annone Veneto,3837,462,2500,875,3828.0,561.0,2459.0,808.0,9.0,0.23510971786833856,21.10762800417973,22.804274172530622,comparable_on_2025_geography
080003,Anoia,2002,245,1265,492,2128.0,288.0,1380.0,460.0,-126.0,-5.921052631578947,21.616541353383457,24.575424575424577,comparable_on_2025_geography
016010,Antegnate,3324,523,2162,639,3235.0,565.0,2097.0,573.0,89.0,2.7511591962905717,17.712519319938178,19.223826714801444,comparable_on_2025_geography
021003,Anterivo/Altrei,397,56,247,94,404.0,74.0,243.0,87.0,-7.0,-1.7326732673267329,21.534653465346533,23.67758186397985,comparable_on_2025_geography
007002,Antey-Saint-André,553,64,344,145,584.0,83.0,365.0,136.0,-31.0,-5.308219178082192,23.28767123287671,26.220614828209765,comparable_on_2025_geography
058006,Anticoli Corrado,839,82,539,218,844.0,102.0,547.0,195.0,-5.0,-0.5924170616113744,23.104265402843602,25.98331346841478,comparable_on_2025_geography
005003,Antignano,938,88,520,330,970.0,92.0,561.0,317.0,-32.0,-3.2989690721649487,32.68041237113402,35.18123667377399,comparable_on_2025_geography
083004,Antillo,782,91,469,222,866.0,120.0,492.0,254.0,-84.0,-9.699769053117784,29.330254041570434,28.388746803069054,comparable_on_2025_geography
080004,Antonimina,1165,134,745,286,1280.0,160.0,833.0,287.0,-115.0,-8.984375,22.421875,24.549356223175966,comparable_on_2025_geography
057003,Antrodoco,2258,191,1348,719,2452.0,262.0,1540.0,650.0,-194.0,-7.911908646003263,26.508972267536706,31.842338352524358,comparable_on_2025_geography
103001,Antrona Schieranco,393,33,208,152,419.0,28.0,230.0,161.0,-26.0,-6.205250596658711,38.424821002386636,38.67684478371501,comparable_on_2025_geography
066004,Anversa degli Abruzzi,300,15,192,93,307.0,16.0,186.0,105.0,-7.0,-2.2801302931596092,34.20195439739413,31.0,comparable_on_2025_geography
013009,Anzano del Parco,1675,184,1066,425,1809.0,241.0,1184.0,384.0,-134.0,-7.4074074074074066,21.22719734660033,25.37313432835821,comparable_on_2025_geography
071003,Anzano di Puglia,1075,101,678,296,1196.0,113.0,776.0,307.0,-121.0,-10.117056856187292,25.668896321070235,27.53488372093023,comparable_on_2025_geography
076004,Anzi,1483,129,974,380,1615.0,157.0,1073.0,385.0,-132.0,-8.173374613003096,23.8390092879257,25.623735670937286,comparable_on_2025_geography
058007,Anzio,59789,7537,39109,13143,51666.0,7338.0,33714.0,10614.0,8123.0,15.72213835017226,20.54349088375334,21.98230443727107,comparable_on_2025_geography
037001,Anzola dell'Emilia,12348,1554,7806,2988,12317.0,1824.0,7619.0,2874.0,31.0,0.25168466347324836,23.333603962003735,24.198250728862973,comparable_on_2025_geography
103002,Anzola d'Ossola,378,29,227,122,408.0,41.0,252.0,115.0,-30.0,-7.352941176470589,28.186274509803923,32.27513227513227,comparable_on_2025_geography
007003,Aosta,33096,3580,20001,9515,34169.0,4223.0,20642.0,9304.0,-1073.0,-3.140273347186046,27.229359946150016,28.749697848682622,comparable_on_2025_geography
041002,Apecchio,1675,142,984,549,1801.0,185.0,1081.0,535.0,-126.0,-6.9961132704053295,29.705719044975016,32.776119402985074,comparable_on_2025_geography
062003,Apice,5235,630,3341,1264,5538.0,744.0,3565.0,1229.0,-303.0,-5.471289274106176,22.192127121704587,24.14517669531996,comparable_on_2025_geography
043002,Apiro,2035,227,1192,616,2199.0,248.0,1355.0,596.0,-164.0,-7.45793542519327,27.103228740336515,30.270270270270274,comparable_on_2025_geography
062004,Apollosa,2444,277,1551,616,2640.0,337.0,1755.0,548.0,-196.0,-7.424242424242425,20.757575757575758,25.20458265139116,comparable_on_2025_geography
013010,Appiano Gentile,7703,840,4822,2041,7709.0,972.0,4858.0,1879.0,-6.0,-0.07783110649889739,24.374108185238033,26.496170323250684,comparable_on_2025_geography
021004,Appiano sulla strada del vino/Eppan an der Weinstraße,14963,2202,9528,3233,14796.0,2367.0,9618.0,2811.0,167.0,1.128683427953501,18.99837793998378,21.606629686560183,comparable_on_2025_geography
043003,Appignano,4095,486,2526,1083,4147.0,529.0,2593.0,1025.0,-52.0,-1.2539184952978055,24.71666264769713,26.44688644688645,comparable_on_2025_geography
044005,Appignano del Tronto,1636,189,954,493,1728.0,190.0,1064.0,474.0,-92.0,-5.324074074074074,27.430555555555557,30.134474327628364,comparable_on_2025_geography
014004,Aprica,1454,154,929,371,1546.0,190.0,1006.0,350.0,-92.0,-5.950840879689522,22.639068564036222,25.515818431911967,comparable_on_2025_geography
008002,Apricale,601,64,365,172,588.0,68.0,356.0,164.0,13.0,2.2108843537414966,27.89115646258503,28.618968386023298,comparable_on_2025_geography
071004,Apricena,12466,1574,7949,2943,12883.0,1835.0,8234.0,2814.0,-417.0,-3.236823721182954,21.84273849258713,23.608214343012996,comparable_on_2025_geography
078012,Aprigliano,2340,227,1461,652,2675.0,316.0,1694.0,665.0,-335.0,-12.52336448598131,24.85981308411215,27.863247863247864,comparable_on_2025_geography
059001,Aprilia,74586,10117,49391,15078,72528.0,10877.0,48535.0,13116.0,2058.0,2.8375248180013237,18.084050297816017,20.215590057115275,comparable_on_2025_geography
065008,Aquara,1270,108,785,377,1430.0,124.0,913.0,393.0,-160.0,-11.188811188811188,27.482517482517483,29.68503937007874,comparable_on_2025_geography
008003,Aquila d'Arroscia,144,10,82,52,158.0,11.0,102.0,45.0,-14.0,-8.860759493670885,28.48101265822785,36.11111111111111,comparable_on_2025_geography
030004,Aquileia,3124,269,1880,975,3287.0,369.0,1983.0,935.0,-163.0,-4.95892911469425,28.445390933982356,31.209987195902688,comparable_on_2025_geography
064004,Aquilonia,1390,105,863,422,1631.0,140.0,1059.0,432.0,-241.0,-14.77621091354997,26.486817903126912,30.35971223021583,comparable_on_2025_geography
060007,Aquino,4903,580,3013,1310,5124.0,644.0,3294.0,1186.0,-221.0,-4.3130366900858705,23.145979703356755,26.71833571282888,comparable_on_2025_geography
075006,Aradeo,8836,1015,5480,2341,9138.0,1182.0,5755.0,2201.0,-302.0,-3.3048807178813746,24.086233311446705,26.493888637392487,comparable_on_2025_geography
084003,Aragona,8700,938,5589,2173,9319.0,1214.0,6139.0,1966.0,-619.0,-6.6423435990986155,21.096684193583002,24.977011494252874,comparable_on_2025_geography
005004,Aramengo,581,53,360,168,562.0,58.0,347.0,157.0,19.0,3.3807829181494666,27.935943060498218,28.915662650602407,comparable_on_2025_geography
093002,Arba,1334,175,820,339,1297.0,178.0,790.0,329.0,37.0,2.8527370855821124,25.36622976098689,25.412293853073464,comparable_on_2025_geography
095006,Arborea,3708,390,2342,976,3888.0,459.0,2562.0,867.0,-180.0,-4.62962962962963,22.299382716049383,26.321467098166128,comparable_on_2025_geography
002006,Arborio,850,88,494,268,861.0,79.0,509.0,273.0,-11.0,-1.2775842044134729,31.70731707317073,31.529411764705884,comparable_on_2025_geography
