entityType,localEntity,identifier,externalResource,predicate
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0047,IT-AL0047,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0047&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0048,IT-AL0048,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0048&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0049,IT-AL0049,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0049&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0050,IT-AL0050,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0050&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0053,IT-AL0053,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0053&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0054,IT-AL0054,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0054&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0055,IT-AL0055,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0055&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0056,IT-AL0056,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0056&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0058,IT-AL0058,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0058&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0059,IT-AL0059,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0059&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0060,IT-AL0060,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0060&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0062,IT-AL0062,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0062&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0063,IT-AL0063,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0063&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0067,IT-AL0067,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0067&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0068,IT-AL0068,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0068&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0070,IT-AL0070,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0070&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0071,IT-AL0071,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0071&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0072,IT-AL0072,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0072&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0073,IT-AL0073,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0073&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0074,IT-AL0074,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0074&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0075,IT-AL0075,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0075&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0077,IT-AL0077,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0077&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0078,IT-AL0078,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0078&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0080,IT-AL0080,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0080&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0082,IT-AL0082,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0082&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0084,IT-AL0084,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0084&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0085,IT-AL0085,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0085&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0086,IT-AL0086,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0086&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0087,IT-AL0087,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0087&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0089,IT-AL0089,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0089&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0090,IT-AL0090,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0090&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0091,IT-AL0091,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0091&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0092,IT-AL0092,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0092&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0093,IT-AL0093,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0093&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0094,IT-AL0094,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0094&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0095,IT-AL0095,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0095&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0098,IT-AL0098,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0098&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0099,IT-AL0099,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0099&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0100,IT-AL0100,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0100&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0101,IT-AL0101,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0101&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0102,IT-AL0102,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0102&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0104,IT-AL0104,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0104&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0105,IT-AL0105,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0105&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0106,IT-AL0106,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0106&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0107,IT-AL0107,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0107&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0108,IT-AL0108,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0108&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0110,IT-AL0110,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0110&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0111,IT-AL0111,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0111&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0112,IT-AL0112,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0112&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0113,IT-AL0113,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0113&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0114,IT-AL0114,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0114&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0118,IT-AL0118,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0118&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0119,IT-AL0119,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0119&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0120,IT-AL0120,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0120&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0121,IT-AL0121,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0121&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0122,IT-AL0122,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0122&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0123,IT-AL0123,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0123&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0124,IT-AL0124,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0124&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0127,IT-AL0127,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0127&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0128,IT-AL0128,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0128&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0130,IT-AL0130,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0130&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0131,IT-AL0131,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0131&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0134,IT-AL0134,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0134&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0135,IT-AL0135,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0135&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0142,IT-AL0142,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0142&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0143,IT-AL0143,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0143&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0144,IT-AL0144,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0144&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0145,IT-AL0145,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0145&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0146,IT-AL0146,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0146&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0147,IT-AL0147,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0147&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0148,IT-AL0148,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0148&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0149,IT-AL0149,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0149&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0150,IT-AL0150,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0150&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0151,IT-AL0151,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0151&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0152,IT-AL0152,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0152&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0153,IT-AL0153,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0153&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0154,IT-AL0154,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0154&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0155,IT-AL0155,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0155&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0156,IT-AL0156,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0156&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0157,IT-AL0157,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0157&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0158,IT-AL0158,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0158&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0159,IT-AL0159,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0159&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0160,IT-AL0160,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0160&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0161,IT-AL0161,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0161&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0162,IT-AL0162,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0162&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0163,IT-AL0163,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0163&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0164,IT-AL0164,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0164&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0165,IT-AL0165,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0165&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0166,IT-AL0166,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0166&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0167,IT-AL0167,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0167&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0168,IT-AL0168,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0168&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AL0169,IT-AL0169,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0169&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
