library,isil,libraryName,municipality,municipalityName,region,statusCode,population2019,population2025,changePercent
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TN0241,IT-TN0241,Punto di Prestito di Martignano,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/022205,Trento,TRENTINO-ALTO ADIGE/SÜDTIROL,TEMPORANEAMENTE_CHIUSA,119616,118640,-0.815944355270198
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TN0575,IT-TN0575,Punto Di Prestito Di Montevaccino,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/022205,Trento,TRENTINO-ALTO ADIGE/SÜDTIROL,TEMPORANEAMENTE_CHIUSA,119616,118640,-0.815944355270198
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TN0576,IT-TN0576,Punto di Prestito di Romagnano,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/022205,Trento,TRENTINO-ALTO ADIGE/SÜDTIROL,TEMPORANEAMENTE_CHIUSA,119616,118640,-0.815944355270198
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TN0577,IT-TN0577,Punto di prestito di Cadine,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/022205,Trento,TRENTINO-ALTO ADIGE/SÜDTIROL,TEMPORANEAMENTE_CHIUSA,119616,118640,-0.815944355270198
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BR0047,IT-BR0047,Biblioteca del Museo nazionale e parco archeologico di Egnazia,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/074007,Fasano,PUGLIA,TEMPORANEAMENTE_CHIUSA,39181,38863,-0.811617876011332
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-SS0173,IT-SS0173,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/090041,Monti,SARDEGNA,TEMPORANEAMENTE_CHIUSA,2402,2383,-0.7910074937552041
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BL0062,IT-BL0062,BIBLIOTECA COMUNALE DI SELVA DI CADORE,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/025054,Selva di Cadore,VENETO,TEMPORANEAMENTE_CHIUSA,506,502,-0.7905138339920948
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BO0137,IT-BO0137,Biblioteca del Dipartimento di medicina e sanità pubblica. Sezione di medicina legale dell'Università degli studi di Bologna,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/037006,Bologna,EMILIA-ROMAGNA,TEMPORANEAMENTE_CHIUSA,393248,390151,-0.787543738302547
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BO0320,IT-BO0320,Biblioteca della Deputazione di storia patria per le provincie di Romagna,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/037006,Bologna,EMILIA-ROMAGNA,TEMPORANEAMENTE_CHIUSA,393248,390151,-0.787543738302547
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BO0360,IT-BO0360,Biblioteca dell'Associazione Paolo Pedrelli - Aps,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/037006,Bologna,EMILIA-ROMAGNA,TEMPORANEAMENTE_CHIUSA,393248,390151,-0.787543738302547
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BO0408,IT-BO0408,Biblioteca della Società medica chirurgica di Bologna,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/037006,Bologna,EMILIA-ROMAGNA,TEMPORANEAMENTE_CHIUSA,393248,390151,-0.787543738302547
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BO0412,IT-BO0412,"Biblioteca Archeologia - Soprintendenza Archeologia Belle Arti e Paesaggio per la Città Metropolitana di Bologna e Le Province di Modena, Reggio Emilia e Ferrara",https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/037006,Bologna,EMILIA-ROMAGNA,TEMPORANEAMENTE_CHIUSA,393248,390151,-0.787543738302547
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BO0414,IT-BO0414,"Biblioteca di Architettura della Soprintendenza Archeologia, belle arti e paesaggio per la città metropolitana di Bologna e le province di Modena, Reggio Emilia e Ferrara",https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/037006,Bologna,EMILIA-ROMAGNA,TEMPORANEAMENTE_CHIUSA,393248,390151,-0.787543738302547
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BO0474,IT-BO0474,Biblioteca del Centro interfacoltà di linguistica teorica e applicata - CILTA dell'Università degli studi di Bologna,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/037006,Bologna,EMILIA-ROMAGNA,TEMPORANEAMENTE_CHIUSA,393248,390151,-0.787543738302547
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BO0525,IT-BO0525,"Biblioteca Giuridica ""Antonio Cicu"" - Sezione di Informatica giuridica e Bioetica (CIRSFID)",https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/037006,Bologna,EMILIA-ROMAGNA,TEMPORANEAMENTE_CHIUSA,393248,390151,-0.787543738302547
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BO0569,IT-BO0569,"Biblioteca del Museo del Tessuto e della Tappezzeria ""Vittorio Zironi""",https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/037006,Bologna,EMILIA-ROMAGNA,TEMPORANEAMENTE_CHIUSA,393248,390151,-0.787543738302547
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BO0754,IT-BO0754,Biblioteca Il mondo incantato,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/037006,Bologna,EMILIA-ROMAGNA,TEMPORANEAMENTE_CHIUSA,393248,390151,-0.787543738302547
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BO0827,IT-BO0827,Biblioteca Eugenio Busmanti - Palazzo Bentivoglio,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/037006,Bologna,EMILIA-ROMAGNA,TEMPORANEAMENTE_CHIUSA,393248,390151,-0.787543738302547
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PV0394,IT-PV0394,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/018012,Battuda,LOMBARDIA,TEMPORANEAMENTE_CHIUSA,656,651,-0.7621951219512195
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MO0142,IT-MO0142,"Biblioteca Comunale ""Guido Bucciardi""",https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/036025,Montefiorino,EMILIA-ROMAGNA,TEMPORANEAMENTE_CHIUSA,2138,2122,-0.7483629560336763
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PI0367,IT-PI0367,Biblioteca Farmigea,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/050026,Pisa,TOSCANA,TEMPORANEAMENTE_CHIUSA,90096,89422,-0.7480909252353045
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CN0038,IT-CN0038,Biblioteca dell'Archivio di Stato di Cuneo,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/004078,Cuneo,PIEMONTE,TEMPORANEAMENTE_CHIUSA,56155,55751,-0.71943727183688
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-SP0010,IT-SP0010,Biblioteca civica Popolare,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/011004,Bolano,LIGURIA,TEMPORANEAMENTE_CHIUSA,7558,7504,-0.7144747287642234
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TV0022,IT-TV0022,Biblioteca comunale di Cimadolmo,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/026017,Cimadolmo,VENETO,TEMPORANEAMENTE_CHIUSA,3385,3361,-0.7090103397341212
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-IM0072,IT-IM0072,Biblioteca del Museo Ferroviario Ligure ONLUS,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/008059,Taggia,LIGURIA,TEMPORANEAMENTE_CHIUSA,13957,13859,-0.7021566239163144
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CT0128,IT-CT0128,Biblioteca Giovanni Verga - Furrigna di Aci Castello,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/087002,Aci Castello,SICILIA,TEMPORANEAMENTE_CHIUSA,17825,17713,-0.6283309957924264
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-IM0024,IT-IM0024,Biblioteca civica Sandro Pertini,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/008042,Pieve di Teco,LIGURIA,TEMPORANEAMENTE_CHIUSA,1341,1333,-0.5965697240865026
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM0004,IT-RM0004,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/058006,Anticoli Corrado,LAZIO,TEMPORANEAMENTE_CHIUSA,844,839,-0.5924170616113744
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CA0242,IT-CA0242,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/111015,Domus de Maria,SARDEGNA,TEMPORANEAMENTE_CHIUSA,1648,1639,-0.5461165048543689
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RO0046,IT-RO0046,Biblioteca del Centro di ricerca di cerealicoltura e colture industriali. Sede di Rovigo,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/029041,Rovigo,VENETO,TEMPORANEAMENTE_CHIUSA,50193,49922,-0.5399159245313092
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-LT0042,IT-LT0042,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/059029,Sonnino,LAZIO,TEMPORANEAMENTE_CHIUSA,7465,7426,-0.522438044206296
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AR0043,IT-AR0043,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/051024,Monterchi,TOSCANA,TEMPORANEAMENTE_CHIUSA,1730,1721,-0.5202312138728323
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PC0141,IT-PC0141,Biblioteca del Museo civico di Storia Naturale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/033032,Piacenza,EMILIA-ROMAGNA,TEMPORANEAMENTE_CHIUSA,103904,103406,-0.47928857406837083
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PV0300,IT-PV0300,Biblioteca scientifica IRCCS Fondazione Mondino,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/018110,Pavia,LOMBARDIA,TEMPORANEAMENTE_CHIUSA,71943,71610,-0.46286643592844334
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PV0364,IT-PV0364,Biblioteca dell'Istituto tecnico industriale e Liceo scientifico tecnologico G. Cardano,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/018110,Pavia,LOMBARDIA,TEMPORANEAMENTE_CHIUSA,71943,71610,-0.46286643592844334
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PV0372,IT-PV0372,Centro Interculturale La mongolfiera,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/018110,Pavia,LOMBARDIA,TEMPORANEAMENTE_CHIUSA,71943,71610,-0.46286643592844334
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PV0501,IT-PV0501,Biblioteca Anffas,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/018110,Pavia,LOMBARDIA,TEMPORANEAMENTE_CHIUSA,71943,71610,-0.46286643592844334
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CO0138,IT-CO0138,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/013157,Montorfano,LOMBARDIA,TEMPORANEAMENTE_CHIUSA,2532,2521,-0.4344391785150079
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PG0367,IT-PG0367,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/054044,San Giustino,UMBRIA,TEMPORANEAMENTE_CHIUSA,11108,11060,-0.4321209938782859
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FI0561,IT-FI0561,Biblioteca BIBLIA. Associazione laica di cultura biblica,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/048005,Calenzano,TOSCANA,TEMPORANEAMENTE_CHIUSA,18063,17994,-0.38199634612190664
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BL0008,IT-BL0008,Biblioteca Lolliniana,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/025006,Belluno,VENETO,TEMPORANEAMENTE_CHIUSA,35678,35543,-0.3783844385896071
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BG0209,IT-BG0209,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/016186,Rota d'Imagna,LOMBARDIA,TEMPORANEAMENTE_CHIUSA,915,912,-0.32786885245901637
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BN0075,IT-BN0075,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/062072,Sassinoro,CAMPANIA,TEMPORANEAMENTE_CHIUSA,617,615,-0.3241491085899514
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM1294,IT-RM1294,"Biblioteca del Museo civico ""Mario Antonacci""",https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/058003,Albano Laziale,LAZIO,TEMPORANEAMENTE_CHIUSA,39774,39662,-0.2815909890883492
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BA0146,IT-BA0146,Biblioteca comunale Giovanni Bruno,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/072047,Turi,PUGLIA,TEMPORANEAMENTE_CHIUSA,12999,12968,-0.23847988306792833
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TR0276,IT-TR0276,Biblioteca Roberto Galvano dell'Unione Italiana Libero teatro - U.I.L.T. ,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/055004,Amelia,UMBRIA,TEMPORANEAMENTE_CHIUSA,11499,11474,-0.21741020958344204
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BA0012,IT-BA0012,Biblioteca civica del museo storico,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/072006,Bari,PUGLIA,TEMPORANEAMENTE_CHIUSA,316491,315831,-0.2085367356417718
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BA0280,IT-BA0280,Biblioteca-archivio dell'Istituto di bibliografia musicale di Puglia,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/072006,Bari,PUGLIA,TEMPORANEAMENTE_CHIUSA,316491,315831,-0.2085367356417718
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-GE0019,IT-GE0019,Biblioteca civica don Lorenzo Motta,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/010020,Crocefieschi,LIGURIA,TEMPORANEAMENTE_CHIUSA,531,530,-0.18832391713747645
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BG0292,IT-BG0292,Biblioteca di documentazione beni culturali della Provincia di Bergamo. Settore turismo e cultura,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/016024,Bergamo,LOMBARDIA,TEMPORANEAMENTE_CHIUSA,120569,120389,-0.1492921065945641
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TN0231,IT-TN0231,Biblioteca del Liceo Maffei,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/022153,Riva del Garda,TRENTINO-ALTO ADIGE/SÜDTIROL,TEMPORANEAMENTE_CHIUSA,17807,17782,-0.1403942269893862
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-VC0182,IT-VC0182,Biblioteca Civica,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/002104,Prarolo,PIEMONTE,TEMPORANEAMENTE_CHIUSA,725,724,-0.13793103448275862
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-NA0597,IT-NA0597,Biblioteca Il pozzo dell'Arte,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/063050,Nola,CAMPANIA,TEMPORANEAMENTE_CHIUSA,34146,34111,-0.1025010250102501
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-VC0115,IT-VC0115,Biblioteca civica,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/002093,Pezzana,PIEMONTE,TEMPORANEAMENTE_CHIUSA,1283,1282,-0.0779423226812159
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-SP0121,IT-SP0121,Biblioteca Fondazione Cassa di Risparmio della Spezia. Carispezia,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/011015,La Spezia,LIGURIA,TEMPORANEAMENTE_CHIUSA,92737,92706,-0.03342786590034183
