library,isil,libraryName,materialLabel,quantity
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-VV0037,IT-VV0037,Biblioteca Comunale,manoscritti,1
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FM0046,IT-FM0046,"Biblioteca Comunale ""Ada Natali""",manoscritti,4
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AG0042,IT-AG0042,"Biblioteca Comunale ""Aurelio Cassar""",manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FE0145,IT-FE0145,"Biblioteca Comunale ""Giorgio Bassani"" - Codigoro",manoscritti,2
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PA0063,IT-PA0063,"Biblioteca Comunale ""Leonardo Sciascia""",manoscritti,6600
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TN0136,IT-TN0136,Biblioteca Comunale - Trento Sede di Gardolo,manoscritti,1
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TN0137,IT-TN0137,Biblioteca Comunale - Trento Sede di Mattarello,manoscritti,1
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TN0177,IT-TN0177,Biblioteca Comunale - Trento Sede di Sopramonte,manoscritti,1
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TN0176,IT-TN0176,Biblioteca Comunale - Trento Sede di Villazzano,manoscritti,1
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BN0092,IT-BN0092,Biblioteca Comunale Antonio D'Alessio,manoscritti,5337
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AG0022,IT-AG0022,Biblioteca Comunale Barone Antonio Mendola,manoscritti,14
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-SA0263,IT-SA0263,Biblioteca Comunale Berardino Guida,manoscritti,31
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AG0031,IT-AG0031,Biblioteca Comunale Feliciana,manoscritti,57
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AG0060,IT-AG0060,Biblioteca Comunale Francesco Lo Bue,manoscritti,2
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AG0007,IT-AG0007,Biblioteca Comunale Franco La Rocca,manoscritti,3
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PA0188,IT-PA0188,Biblioteca Comunale Liciniana,manoscritti,150
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CE0094,IT-CE0094,Biblioteca Comunale Luigi Compagnone,manoscritti,81
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AG0014,IT-AG0014,Biblioteca Comunale Mons. Domenico De Gregorio,manoscritti,500
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CE0055,IT-CE0055,Biblioteca Comunale Paolo Di Stasio,manoscritti,10
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AG0027,IT-AG0027,Biblioteca Comunale Piersanti Mattarella,manoscritti,6
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AV0158,IT-AV0158,Biblioteca Comunale Pinuccio Sala,manoscritti,2000
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CT0009,IT-CT0009,Biblioteca Comunale Rosario Russo di Adrano,manoscritti,40
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AV0014,IT-AV0014,Biblioteca Comunale Salvatore Pescatori,manoscritti,5
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AV0116,IT-AV0116,Biblioteca Comunale don Gaetano Cipriano,manoscritti,30
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FI0519,IT-FI0519,Biblioteca Convento San Francesco,manoscritti,3
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FI0521,IT-FI0521,Biblioteca Convento di Santo Spirito Padri Agostiniani,manoscritti,150
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MI0918,IT-MI0918,Biblioteca Corte Valenti,manoscritti,2
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BG0897,IT-BG0897,Biblioteca Costantino Locatelli di Ca' Berizzi,manoscritti,10
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PV0339,IT-PV0339,Biblioteca Costanza Gregotti,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-VV0047,IT-VV0047,Biblioteca Cultura Aperta,manoscritti,1000
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RC0059,IT-RC0059,"Biblioteca Diocesana ""Domenico Farias""",manoscritti,30
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BA0087,IT-BA0087,Biblioteca Diocesana Domenico Morea,manoscritti,140
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BS0031,IT-BS0031,Biblioteca Diocesana Luciano Monari,manoscritti,2
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-LU0023,IT-LU0023,Biblioteca Diocesana Mons. Giuliano Agresti,manoscritti,90
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CS0104,IT-CS0104,Biblioteca Diocesana Mons. L. Rinaldi,manoscritti,7
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-EN0032,IT-EN0032,Biblioteca Diocesana Paolo VI,manoscritti,4
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CN0276,IT-CN0276,Biblioteca Diocesana Saluzzo,manoscritti,10
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CE0047,IT-CE0047,Biblioteca Diocesana Seminario,manoscritti,21
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TN0132,IT-TN0132,Biblioteca Diocesana Vigilianum,manoscritti,493
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BG0039,IT-BG0039,Biblioteca Diocesana del Seminario Vescovile Giovanni XXIII,manoscritti,10
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CR0055,IT-CR0055,Biblioteca Diocesana di Crema,manoscritti,50
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-NU0042,IT-NU0042,Biblioteca Diocesana di Nuoro,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TR0040,IT-TR0040,Biblioteca Diocesana «Angelo Mai»,manoscritti,30
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-ME0116,IT-ME0116,Biblioteca Divus Thomas del Seminario Vescovile,manoscritti,12
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-NA0228,IT-NA0228,Biblioteca Domenicana,manoscritti,1
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CE0189,IT-CE0189,Biblioteca Don Milani,manoscritti,30
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-SV0221,IT-SV0221,Biblioteca Don Umberto Barbera,manoscritti,5
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-GE0047,IT-GE0047,Biblioteca Durazzo,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-SA0272,IT-SA0272,Biblioteca Edith Stein,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MC0083,IT-MC0083,Biblioteca Egidiana,manoscritti,500
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-IS0071,IT-IS0071,Biblioteca Emidiana della Diocesi di Trivento - Parrocchia S. Emidio,manoscritti,50
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FI0177,IT-FI0177,Biblioteca Ernesto Ragionieri,manoscritti,1
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MO0089,IT-MO0089,Biblioteca Estense Universitaria,manoscritti,171202
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PA0087,IT-PA0087,Biblioteca Etnografica Giuseppe Pitré,manoscritti,5000
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TS0137,IT-TS0137,Biblioteca Europa. Generale - Università degli studi di Trieste,manoscritti,4
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PT0026,IT-PT0026,Biblioteca Fabroniana,manoscritti,419
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TP0022,IT-TP0022,Biblioteca Fardelliana,manoscritti,446
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-OR0256,IT-OR0256,Biblioteca Felice Mastino,manoscritti,12
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TN0157,IT-TN0157,Biblioteca Fondazione Bruno Kessler,manoscritti,625
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-VI0095,IT-VI0095,"Biblioteca Fondazione Centro Internazionale di Studi di Architettura ""Andrea Palladio""",manoscritti,3
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PG0147,IT-PG0147,Biblioteca Fondazione Ranieri di Sorbello ETS,manoscritti,49
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PA0272,IT-PA0272,Biblioteca Francescana di Palermo,manoscritti,60
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AP0083,IT-AP0083,Biblioteca Francesco Antonio Marcucci,manoscritti,10
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AV0169,IT-AV0169,Biblioteca Francesco Tulino/Giuseppa Fiordellisi,manoscritti,3
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PI0368,IT-PI0368,Biblioteca Franco Serantini,manoscritti,270
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-LU0006,IT-LU0006,Biblioteca Fratelli Pellegrini,manoscritti,20
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-NO0064,IT-NO0064,Biblioteca Gaudenziana della diocesi di Novara,manoscritti,277
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PG0027,IT-PG0027,Biblioteca Gertrudis Magna,manoscritti,1
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PU0156,IT-PU0156,Biblioteca Gian Battista Marini,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TN0039,IT-TN0039,Biblioteca Gian Pietro Muratori,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PG0418,IT-PG0418,Biblioteca Giovanni Carandente della Galleria civica d'arte moderna,manoscritti,3
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MI1999,IT-MI1999,Biblioteca Giovanni Testori,manoscritti,100
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FR0072,IT-FR0072,Biblioteca Giovardiana,manoscritti,597
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BG0380,IT-BG0380,Biblioteca Girolamo Zanchi del Centro culturale protestante di Bergamo,manoscritti,1
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TN0019,IT-TN0019,Biblioteca Giudicarie Esteriori,manoscritti,6
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM1904,IT-RM1904,Biblioteca Giuridica Federico Cesi,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PA0497,IT-PA0497,Biblioteca Giuseppe Leggio dell'Associazione per la Conservazione delle Tradizioni Popolari e del Mu,manoscritti,178
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FR0082,IT-FR0082,Biblioteca Giuseppe Marchetti Longhi,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM1905,IT-RM1905,Biblioteca Giuseppe Medici dell' Istituto Nazionale Sociologia Rurale. Insor,manoscritti,100
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CA0296,IT-CA0296,Biblioteca Giuseppe Siotto,manoscritti,2
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BI0026,IT-BI0026,Biblioteca Giuseppe Valetto dell'Unione industriale biellese,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-OR0095,IT-OR0095,Biblioteca Gramsciana,manoscritti,45
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CS0036,IT-CS0036,Biblioteca Greco,manoscritti,43
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PI0176,IT-PI0176,Biblioteca Guarnacci,manoscritti,514
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FI0330,IT-FI0330,Biblioteca Harold Acton del British Institute Of Florence,manoscritti,257
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-SR0019,IT-SR0019,Biblioteca Historica. Museo di Cavalleria e d'Africa,manoscritti,3000
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-LE0211,IT-LE0211,Biblioteca Innocenzo XII,manoscritti,190
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TN0183,IT-TN0183,Biblioteca Intercomunale di Predaia - Sede di Coredo,manoscritti,2
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TN0116,IT-TN0116,Biblioteca Intercomunale di Predaia - Sede di Taio,manoscritti,3
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TN0055,IT-TN0055,Biblioteca Intercomunale di Primiero,manoscritti,6
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-LU0046,IT-LU0046,Biblioteca Interistituzionale Gastone Venturelli,manoscritti,10
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-GE0163,IT-GE0163,Biblioteca Internazionale Città di Rapallo,manoscritti,1
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TO0870,IT-TO0870,Biblioteca Internazionale di Letteratura Giovanile della Fondazione Tancredi di Barolo ,manoscritti,120
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM1094,IT-RM1094,Biblioteca Invalsi 'Aldo Visalberghi',manoscritti,1
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM0108,IT-RM0108,Biblioteca IsIAO,manoscritti,1
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MI0559,IT-MI0559,Biblioteca Isimbardi,manoscritti,5
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PV0313,IT-PV0313,Biblioteca Istituto Scientifico di Montescano,manoscritti,844
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM1233,IT-RM1233,Biblioteca Istituzionale della Città Metropolitana di Roma Capitale - Villa Altieri,manoscritti,91
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BO0284,IT-BO0284,"Biblioteca Italiana delle Donne - Centro di Documentazione, Ricerca e Iniziativa delle Donne",manoscritti,1
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM2014,IT-RM2014,Biblioteca Italo Viglianesi,manoscritti,50
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM0666,IT-RM0666,Biblioteca Keats Shelley memorial library,manoscritti,2000
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PO0032,IT-PO0032,Biblioteca L. Bettarini della Scuola di musica Giuseppe Verdi,manoscritti,5000
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PG0040,IT-PG0040,Biblioteca L. Jacobilli,manoscritti,800
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-NA0304,IT-NA0304,Biblioteca La Montagna. Club alpino italiano. Sezione di Napoli,manoscritti,1
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM0260,IT-RM0260,Biblioteca Lancisiana,manoscritti,374
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-SA0075,IT-SA0075,Biblioteca Leonardo Angeloni,manoscritti,315
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PT0019,IT-PT0019,Biblioteca Leoniana,manoscritti,297
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FE0013,IT-FE0013,Biblioteca Lionello Poletti dell'Accademia delle scienze di Ferrara,manoscritti,7000
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MI0169,IT-MI0169,Biblioteca Livia Simoni - Museo teatrale alla Scala,manoscritti,15000
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TS0265,IT-TS0265,Biblioteca Livio Paladin del Consiglio Regionale del Friuli Venezia Giulia,manoscritti,10
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BL0008,IT-BL0008,Biblioteca Lolliniana,manoscritti,190
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AG0085,IT-AG0085,Biblioteca Lucchesiana,manoscritti,350
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-KR0026,IT-KR0026,Biblioteca Lucifero,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PA0056,IT-PA0056,Biblioteca Ludovico II De Torres,manoscritti,5
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM0410,IT-RM0410,Biblioteca Luigi Chiarini,manoscritti,2000
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-SO0094,IT-SO0094,Biblioteca Luigi Credaro della Banca Popolare di Sondrio,manoscritti,25000
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BO0385,IT-BO0385,Biblioteca Luigi Fantini dell'Unione speleologica bolognese,manoscritti,3000
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MN0124,IT-MN0124,Biblioteca Luigi Gatti del Conservatorio Lucio Campiani,manoscritti,405
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FC0011,IT-FC0011,Biblioteca Malatestiana,manoscritti,1479
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RE0036,IT-RE0036,Biblioteca Maldotti,manoscritti,3500
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CN0130,IT-CN0130,Biblioteca Marchionale,manoscritti,
